price,date,bedrooms,sqft_lot,standard
360000.0,2015-03-04,3,3870,low_standard
360000.0,2014-10-24,2,7414,low_standard
360000.0,2014-09-03,4,13445,low_standard
360000.0,2014-06-23,4,6417,low_standard
360000.0,2015-01-28,4,8940,low_standard
360000.0,2014-08-04,3,7930,low_standard
360000.0,2014-09-29,4,8686,low_standard
360000.0,2014-10-08,3,79714,low_standard
360000.0,2014-10-24,3,6840,low_standard
360000.0,2014-09-18,3,8846,low_standard
360000.0,2014-10-27,3,6000,low_standard
360000.0,2015-03-23,3,11407,low_standard
360000.0,2014-07-29,2,4200,low_standard
360400.0,2014-11-18,3,11592,low_standard
360500.0,2015-02-13,3,6180,low_standard
360500.0,2014-08-18,3,11525,low_standard
361000.0,2014-12-09,3,17585,low_standard
361000.0,2015-05-04,3,5650,low_standard
361000.0,2015-04-27,2,48787,low_standard
361000.0,2015-05-01,3,6720,low_standard
361000.0,2014-09-25,3,11220,low_standard
361000.0,2014-08-06,3,8698,low_standard
361000.0,2014-09-17,3,8742,low_standard
361000.0,2014-05-22,3,4046,low_standard
361000.0,2015-02-02,3,7236,low_standard
361000.0,2015-03-25,5,7500,low_standard
361280.0,2014-05-07,2,6400,low_standard
361500.0,2015-04-20,4,6740,low_standard
361500.0,2014-07-21,3,9000,low_standard
361500.0,2015-04-01,4,7334,low_standard
361500.0,2014-10-27,2,3860,low_standard
361550.0,2015-03-18,3,257875,low_standard
361600.0,2014-07-17,2,6380,low_standard
361810.0,2014-09-17,3,7620,low_standard
362000.0,2014-09-08,3,10125,low_standard
362000.0,2014-07-08,5,3000,low_standard
362000.0,2014-11-12,5,8216,low_standard
362000.0,2014-09-04,3,955,low_standard
362000.0,2014-05-06,3,14374,low_standard
362000.0,2014-11-10,3,9730,low_standard
362000.0,2015-02-11,1,211576,low_standard
362000.0,2014-11-11,3,7485,low_standard
362000.0,2015-04-20,4,7370,low_standard
362300.0,2014-06-23,3,15264,low_standard
362362.0,2014-07-24,2,4000,low_standard
362500.0,2014-08-04,3,5424,low_standard
362500.0,2015-01-05,3,9507,low_standard
362500.0,2014-06-19,3,2700,low_standard
362500.0,2014-06-24,4,8450,low_standard
362500.0,2015-04-01,3,2212,low_standard
362500.0,2014-10-20,5,8586,low_standard
362500.0,2014-06-23,2,1768,low_standard
362500.0,2015-04-27,3,40588,low_standard
362764.0,2014-07-15,3,4350,low_standard
362865.0,2014-08-23,4,4301,low_standard
362950.0,2014-12-29,4,159865,low_standard
363000.0,2014-12-09,2,4800,low_standard
363000.0,2014-12-05,4,12142,low_standard
363000.0,2014-06-12,3,1779,low_standard
363000.0,2014-12-24,3,7000,low_standard
363000.0,2014-11-03,2,1201,low_standard
363000.0,2014-07-31,2,4880,low_standard
363000.0,2015-02-12,4,9281,low_standard
363000.0,2014-05-28,4,7204,low_standard
363000.0,2015-02-12,3,8000,low_standard
363000.0,2015-02-12,3,11872,low_standard
363000.0,2015-03-17,3,8136,low_standard
363000.0,2015-03-16,3,20000,low_standard
363500.0,2014-10-16,4,9702,low_standard
363500.0,2014-09-22,4,7700,low_standard
363750.0,2014-05-16,3,197326,low_standard
363990.0,2014-06-03,4,3712,low_standard
364000.0,2015-02-26,3,6600,low_standard
364000.0,2014-08-14,4,11050,low_standard
364000.0,2014-09-22,4,10270,low_standard
364000.0,2015-04-17,4,7740,low_standard
364000.0,2014-05-14,4,8625,low_standard
364000.0,2014-09-24,2,2574,low_standard
364000.0,2014-12-01,4,11383,low_standard
364000.0,2014-06-25,3,2790,low_standard
364000.0,2014-12-18,2,7311,low_standard
364250.0,2014-08-27,3,213879,low_standard
364500.0,2014-07-29,3,8424,low_standard
364500.0,2014-09-26,3,4489,low_standard
364500.0,2014-07-14,3,9506,low_standard
364808.0,2015-03-13,3,7875,low_standard
364900.0,2014-06-09,3,8304,low_standard
364900.0,2015-01-26,4,9346,low_standard
364950.0,2014-12-15,3,6170,low_standard
364950.0,2015-04-22,4,2992,low_standard
364950.0,2015-04-27,4,6957,low_standard
364950.0,2014-06-04,4,8030,low_standard
364988.0,2014-08-26,3,12593,low_standard
365000.0,2014-05-06,3,8160,low_standard
365000.0,2014-05-07,5,5003,low_standard
365000.0,2014-12-15,2,6380,low_standard
365000.0,2014-08-29,3,9150,low_standard
365000.0,2014-09-22,3,8450,low_standard
365000.0,2015-01-06,2,8336,low_standard
365000.0,2015-01-28,4,8200,low_standard
365000.0,2015-02-20,4,8906,low_standard
365000.0,2015-03-26,3,7800,low_standard
365000.0,2014-07-17,4,6781,low_standard
365000.0,2015-04-03,4,32997,low_standard
365000.0,2015-04-27,3,61419,low_standard
365000.0,2014-08-27,3,7614,low_standard
365000.0,2014-07-22,2,5110,low_standard
365000.0,2014-09-17,2,15000,low_standard
365000.0,2014-08-25,4,5070,low_standard
365000.0,2015-03-04,3,7350,low_standard
365000.0,2014-10-06,4,8893,low_standard
365000.0,2014-06-18,3,6715,low_standard
365000.0,2014-12-17,3,7700,low_standard
365000.0,2015-04-28,3,8443,low_standard
365000.0,2014-12-10,4,8404,low_standard
365000.0,2015-05-05,3,17349,low_standard
365000.0,2014-07-21,2,2550,low_standard
365000.0,2014-09-29,4,6688,low_standard
365000.0,2014-06-23,4,25600,low_standard
365000.0,2015-04-24,3,9134,low_standard
365000.0,2014-06-03,3,99916,low_standard
365000.0,2015-04-23,3,9010,low_standard
365000.0,2014-08-20,2,223898,low_standard
365000.0,2015-03-12,4,9600,low_standard
365000.0,2014-05-04,3,7350,low_standard
365000.0,2015-02-22,3,915,low_standard
365000.0,2014-12-12,4,4874,low_standard
365000.0,2014-08-29,2,8250,low_standard
365000.0,2015-05-07,3,1985,low_standard
365000.0,2015-03-21,3,8649,low_standard
365000.0,2015-04-09,5,7040,low_standard
365000.0,2014-08-05,3,8301,low_standard
365000.0,2014-08-06,2,7500,low_standard
365000.0,2014-05-02,3,6435,low_standard
365000.0,2014-08-27,4,6820,low_standard
365000.0,2014-08-13,5,9253,low_standard
365000.0,2015-02-18,3,979,low_standard
365000.0,2015-01-16,2,7617,low_standard
365000.0,2014-11-20,4,80150,low_standard
365000.0,2014-11-05,2,9223,low_standard
365000.0,2014-10-08,4,12327,low_standard
365000.0,2014-07-16,3,30940,low_standard
365000.0,2014-08-27,3,9696,low_standard
365000.0,2015-01-27,3,4700,low_standard
365000.0,2014-06-26,5,19000,low_standard
365000.0,2014-11-03,2,1123,low_standard
365000.0,2014-06-09,3,2700,low_standard
365000.0,2014-09-16,2,4800,low_standard
365000.0,2014-11-12,2,8060,low_standard
365000.0,2014-06-04,2,8100,low_standard
365000.0,2015-04-22,4,7210,low_standard
365000.0,2014-09-18,4,7350,low_standard
365000.0,2015-05-12,3,4052,low_standard
365000.0,2014-09-22,3,26600,low_standard
365000.0,2015-05-07,3,8458,low_standard
365000.0,2014-12-31,3,8519,low_standard
365000.0,2014-11-18,3,7205,low_standard
365000.0,2014-10-13,4,21312,low_standard
365000.0,2015-02-24,2,5689,low_standard
365000.0,2014-11-05,4,7085,low_standard
365000.0,2014-08-08,3,5091,low_standard
365000.0,2014-11-21,2,6600,low_standard
365000.0,2015-02-23,4,219542,low_standard
365000.0,2014-09-04,3,1761,low_standard
365000.0,2014-05-28,3,12240,low_standard
365000.0,2015-03-20,3,4510,low_standard
365000.0,2014-07-25,5,4168,low_standard
365000.0,2014-09-26,3,1754,low_standard
365000.0,2015-02-06,2,5680,low_standard
365000.0,2015-03-02,2,1270,low_standard
365000.0,2015-03-10,3,5555,low_standard
365070.0,2015-03-06,4,6232,low_standard
365250.0,2014-05-30,3,4522,low_standard
365500.0,2014-11-19,4,4499,low_standard
365500.0,2014-12-03,2,15624,low_standard
365500.0,2014-06-25,3,9600,low_standard
365650.0,2015-03-11,4,7700,low_standard
366000.0,2015-05-01,4,9743,low_standard
366000.0,2014-06-02,3,8301,low_standard
366000.0,2014-10-21,3,4320,low_standard
366000.0,2014-11-20,4,8093,low_standard
366000.0,2014-08-11,3,10200,low_standard
366000.0,2014-08-29,3,1028,low_standard
366000.0,2014-06-10,3,8625,low_standard
366000.0,2014-09-18,3,6108,low_standard
366000.0,2014-06-24,3,11440,low_standard
366000.0,2015-02-09,3,4375,low_standard
366000.0,2014-09-18,2,3090,low_standard
366000.0,2014-10-02,3,4065,low_standard
366350.0,2015-03-24,4,5043,low_standard
366400.0,2015-02-06,4,14383,low_standard
366500.0,2014-05-19,4,9300,low_standard
366750.0,2014-05-05,3,2017,low_standard
367000.0,2014-07-24,3,7000,low_standard
367000.0,2015-03-06,4,6219,low_standard
367000.0,2015-02-27,4,5500,low_standard
367000.0,2014-05-19,2,2334,low_standard
367000.0,2014-10-14,4,8182,low_standard
367000.0,2014-08-13,3,12669,low_standard
367000.0,2015-03-25,3,93218,low_standard
367000.0,2014-10-21,3,1320,low_standard
367000.0,2015-03-13,3,4050,low_standard
367300.0,2014-06-09,4,14937,low_standard
367400.0,2014-08-04,4,7400,low_standard
367500.0,2015-01-09,3,8792,low_standard
367500.0,2015-01-22,2,600,low_standard
367500.0,2014-06-24,3,11783,low_standard
367500.0,2014-08-21,4,16015,low_standard
367500.0,2014-08-20,3,10050,low_standard
367500.0,2014-05-29,2,4800,low_standard
367500.0,2014-05-06,3,9647,low_standard
367500.0,2015-03-24,3,1343,low_standard
367500.0,2014-05-02,4,7231,low_standard
367500.0,2014-08-06,5,10064,low_standard
367500.0,2014-08-11,4,7925,low_standard
367777.0,2014-12-09,5,5937,low_standard
367899.0,2014-09-18,3,4725,low_standard
367950.0,2014-08-13,3,8234,low_standard
367950.0,2015-04-30,4,9500,low_standard
367999.0,2015-04-23,4,8000,low_standard
368000.0,2015-03-25,4,11193,low_standard
368000.0,2014-11-06,4,5724,low_standard
368000.0,2014-09-04,4,9426,low_standard
368000.0,2014-05-19,2,4680,low_standard
368000.0,2015-02-03,2,1662,low_standard
368000.0,2014-05-12,3,9898,low_standard
368000.0,2014-08-13,3,14400,low_standard
368000.0,2015-03-26,5,9394,low_standard
368000.0,2014-06-09,3,10800,low_standard
368000.0,2014-12-08,4,7350,low_standard
368000.0,2014-10-08,4,36900,low_standard
368000.0,2014-07-08,4,11942,low_standard
368000.0,2014-05-11,3,1350,low_standard
368000.0,2014-09-10,3,4307,low_standard
368000.0,2014-11-17,3,11340,low_standard
368000.0,2014-12-01,3,7884,low_standard
368250.0,2014-05-21,3,7484,low_standard
368500.0,2014-08-12,5,9360,low_standard
368500.0,2015-04-24,4,26400,low_standard
368500.0,2014-12-11,5,7601,low_standard
368500.0,2014-10-10,2,19141,low_standard
368750.0,2015-02-04,3,5717,low_standard
368888.0,2015-04-06,3,12186,low_standard
369000.0,2014-09-26,3,1480,low_standard
369000.0,2014-05-12,2,895,low_standard
369000.0,2014-05-30,3,8509,low_standard
369000.0,2014-07-12,3,1683,low_standard
369000.0,2015-02-27,3,99752,low_standard
369000.0,2015-05-04,4,27251,low_standard
369000.0,2015-05-04,4,7349,low_standard
369000.0,2014-12-05,4,6557,low_standard
369000.0,2014-08-07,4,6495,low_standard
369000.0,2014-08-19,3,3844,low_standard
369000.0,2015-02-13,5,6300,low_standard
369000.0,2015-03-09,2,6135,low_standard
369000.0,2014-10-16,3,5195,low_standard
369160.0,2014-08-21,4,9680,low_standard
369300.0,2015-02-24,3,21320,low_standard
369500.0,2015-03-18,3,20700,low_standard
369500.0,2015-04-06,3,9194,low_standard
369500.0,2014-06-13,3,9957,low_standard
369500.0,2015-02-20,3,1128,low_standard
369900.0,2015-04-02,3,19127,low_standard
369900.0,2015-02-03,2,1853,low_standard
369900.0,2014-10-27,1,10079,low_standard
369900.0,2015-02-20,4,33750,low_standard
369946.0,2014-09-18,3,4725,low_standard
369950.0,2014-08-20,4,10221,low_standard
369950.0,2015-05-04,2,1140,low_standard
369950.0,2014-09-25,3,3718,low_standard
369950.0,2014-11-10,4,7533,low_standard
369950.0,2015-04-08,3,8254,low_standard
369950.0,2015-05-04,3,4000,low_standard
369950.0,2014-07-11,3,4860,low_standard
369950.0,2015-03-06,3,10720,low_standard
369950.0,2014-05-06,3,1320,low_standard
369950.0,2014-11-03,3,7603,low_standard
369950.0,2014-10-28,4,4502,low_standard
369990.0,2014-06-10,4,7133,low_standard
370000.0,2014-05-22,4,67518,low_standard
370000.0,2014-10-31,4,39704,low_standard
370000.0,2015-01-16,3,7667,low_standard
370000.0,2014-05-16,4,9957,low_standard
370000.0,2015-05-08,4,3757,low_standard
370000.0,2014-10-14,3,8774,low_standard
370000.0,2014-11-13,3,7201,low_standard
370000.0,2015-05-01,3,1423,low_standard
370000.0,2014-12-02,3,1655,low_standard
370000.0,2015-04-29,2,2020,low_standard
370000.0,2014-12-15,3,35306,low_standard
370000.0,2014-07-31,3,7620,low_standard
370000.0,2015-03-11,2,6213,low_standard
370000.0,2014-12-11,4,6843,low_standard
370000.0,2014-08-07,2,6550,low_standard
370000.0,2014-07-08,3,16817,low_standard
370000.0,2015-03-02,4,5026,low_standard
370000.0,2015-05-05,6,5750,low_standard
370000.0,2015-02-18,4,8100,low_standard
370000.0,2014-11-14,5,10400,low_standard
370000.0,2014-06-13,2,4600,low_standard
370000.0,2015-04-14,3,7725,low_standard
370000.0,2014-05-13,3,8254,low_standard
370000.0,2014-05-26,3,4050,low_standard
370000.0,2014-08-25,3,5700,low_standard
370000.0,2014-10-16,3,18525,low_standard
370000.0,2014-11-25,2,1399,low_standard
370000.0,2014-11-07,3,6922,low_standard
370000.0,2014-08-18,3,8287,low_standard
370000.0,2015-03-17,2,4960,low_standard
370000.0,2014-08-21,3,4859,low_standard
370000.0,2014-09-13,3,161913,low_standard
370000.0,2015-01-22,3,1219,low_standard
370000.0,2014-08-25,3,7650,low_standard
370000.0,2015-04-07,4,14745,low_standard
370000.0,2014-08-27,3,6600,low_standard
370000.0,2014-11-20,3,9166,low_standard
370000.0,2015-03-23,2,105850,low_standard
370000.0,2014-05-28,3,2296,low_standard
370000.0,2014-08-29,3,9100,low_standard
370000.0,2014-06-26,3,14500,low_standard
370000.0,2014-07-01,2,6050,low_standard
370000.0,2014-08-20,5,9920,low_standard
370000.0,2015-03-10,5,5460,low_standard
370000.0,2014-09-24,3,6774,low_standard
370000.0,2014-08-25,4,4838,low_standard
370000.0,2014-08-05,4,17600,low_standard
370000.0,2014-09-05,4,8666,low_standard
370000.0,2014-06-30,3,7341,low_standard
370000.0,2015-03-16,4,7753,low_standard
370000.0,2015-02-24,2,1821,low_standard
370000.0,2015-05-07,2,5525,low_standard
370000.0,2015-03-18,4,7200,low_standard
370000.0,2014-12-24,3,7910,low_standard
370000.0,2015-04-30,2,2096,low_standard
370000.0,2014-06-12,2,17172,low_standard
370000.0,2014-09-30,3,13300,low_standard
370000.0,2014-05-15,4,5880,low_standard
370000.0,2015-03-12,4,19680,low_standard
370000.0,2014-11-10,2,1133,low_standard
370000.0,2015-03-16,3,1167,low_standard
370000.0,2014-12-16,4,5207,low_standard
370000.0,2014-12-26,4,5706,low_standard
370000.0,2014-08-26,2,2102,low_standard
370000.0,2015-04-09,4,5706,low_standard
370000.0,2014-08-28,3,4244,low_standard
370000.0,2014-10-28,3,37913,low_standard
370000.0,2014-06-13,4,5338,low_standard
370000.0,2014-05-27,2,835,low_standard
370000.0,2014-07-20,4,6000,low_standard
370000.0,2015-03-03,3,10117,low_standard
370000.0,2014-08-28,4,9541,low_standard
370000.0,2015-02-05,3,5036,low_standard
370000.0,2015-04-17,5,5185,low_standard
370000.0,2014-11-03,2,58488,low_standard
370000.0,2014-07-15,4,4750,low_standard
370000.0,2014-12-08,3,7000,low_standard
370000.0,2014-07-03,2,5040,low_standard
370000.0,2015-03-26,3,10726,low_standard
370000.0,2014-09-23,2,4172,low_standard
370000.0,2014-05-28,4,18645,low_standard
370000.0,2014-07-21,3,1793,low_standard
370000.0,2014-07-11,3,1105,low_standard
370000.0,2014-11-11,4,5511,low_standard
370000.0,2014-10-21,3,10300,low_standard
370000.0,2015-02-25,4,9264,low_standard
370000.0,2015-05-06,3,8480,low_standard
370000.0,2015-02-04,3,7419,low_standard
370037.0,2015-04-01,2,9270,low_standard
370228.0,2015-04-01,4,4000,low_standard
370350.0,2015-04-09,3,1168,low_standard
370500.0,2014-08-12,4,6120,low_standard
370900.0,2014-09-25,3,8560,low_standard
370950.0,2015-02-27,3,9653,low_standard
371000.0,2014-09-11,4,94525,low_standard
371000.0,2014-08-22,2,1189,low_standard
371000.0,2015-05-11,3,9512,low_standard
371000.0,2014-10-21,3,8361,low_standard
371000.0,2014-07-28,4,10854,low_standard
371000.0,2014-06-04,3,4500,low_standard
371000.0,2014-06-11,3,7200,low_standard
371000.0,2015-03-23,3,15330,low_standard
371000.0,2014-06-20,4,4770,low_standard
371000.0,2014-12-12,4,11305,low_standard
371025.0,2014-06-16,3,8925,low_standard
371500.0,2014-06-11,3,8336,low_standard
371500.0,2014-07-08,3,6400,low_standard
372000.0,2015-01-16,3,15260,low_standard
372000.0,2014-10-23,3,1042,low_standard
372000.0,2015-04-09,4,7680,low_standard
372000.0,2015-02-10,4,8967,low_standard
372000.0,2015-01-22,3,10140,low_standard
372000.0,2015-04-03,4,9604,low_standard
372000.0,2014-05-24,4,9300,low_standard
372000.0,2015-05-13,5,6010,low_standard
372000.0,2014-10-28,3,5633,low_standard
372000.0,2014-07-15,4,10550,low_standard
372000.0,2014-12-11,4,8658,low_standard
372000.0,2014-12-05,4,7914,low_standard
372000.0,2015-04-13,4,8215,low_standard
372000.0,2014-10-03,3,5000,low_standard
372000.0,2014-11-05,4,14175,low_standard
372220.0,2014-05-14,3,5500,low_standard
372400.0,2015-03-17,3,11937,low_standard
372500.0,2014-05-12,5,10090,low_standard
372500.0,2014-07-22,2,2958,low_standard
372500.0,2014-10-24,3,12956,low_standard
372500.0,2015-03-20,3,8648,low_standard
372500.0,2014-08-13,4,9660,low_standard
372500.0,2014-05-20,4,10523,low_standard
372500.0,2014-06-05,3,12324,low_standard
372500.0,2015-04-22,2,10950,low_standard
372977.0,2014-05-14,3,1618,low_standard
373000.0,2014-06-16,3,5720,low_standard
373000.0,2015-02-19,8,12714,low_standard
373000.0,2014-05-13,5,5710,low_standard
373000.0,2014-11-09,3,6771,low_standard
373000.0,2014-07-07,4,7920,low_standard
373000.0,2014-09-04,3,7811,low_standard
373000.0,2014-08-21,3,11788,low_standard
373000.0,2014-08-15,3,2445,low_standard
373000.0,2014-11-10,3,8974,low_standard
373000.0,2014-11-05,3,9655,low_standard
373000.0,2014-05-19,3,3565,low_standard
373500.0,2015-03-25,4,4978,low_standard
373500.0,2014-05-22,2,3330,low_standard
374000.0,2014-09-05,2,1695,low_standard
374000.0,2014-05-30,3,9800,low_standard
374000.0,2014-08-25,3,10640,low_standard
374000.0,2015-05-05,3,18439,low_standard
374000.0,2014-05-21,3,9416,low_standard
374000.0,2014-07-07,2,1575,low_standard
374000.0,2015-04-08,3,6042,low_standard
374000.0,2014-08-20,3,17808,low_standard
374000.0,2014-09-10,2,5650,low_standard
374000.0,2014-07-15,4,15600,low_standard
374000.0,2014-06-22,4,6260,low_standard
374150.0,2014-08-06,3,9585,low_standard
374500.0,2014-09-09,4,5811,low_standard
374500.0,2015-01-12,3,8636,low_standard
374500.0,2014-06-25,3,11400,low_standard
374500.0,2015-01-28,3,9531,low_standard
374900.0,2015-03-19,5,8500,low_standard
374900.0,2015-04-29,3,4950,low_standard
374950.0,2015-02-27,4,4683,low_standard
374950.0,2015-03-23,4,12062,low_standard
374950.0,2014-08-19,3,9653,low_standard
374950.0,2015-04-22,4,8800,low_standard
374950.0,2014-10-20,2,1172,low_standard
374950.0,2014-07-09,3,1484,low_standard
374950.0,2015-01-22,4,8160,low_standard
374950.0,2014-09-09,3,11562,low_standard
374950.0,2014-07-19,4,4650,low_standard
374950.0,2014-08-14,4,14490,low_standard
374950.0,2015-03-11,4,3777,low_standard
374990.0,2015-03-31,3,10484,low_standard
375000.0,2014-06-04,2,6250,low_standard
375000.0,2014-09-26,3,3825,low_standard
375000.0,2014-08-14,3,42247,low_standard
375000.0,2015-01-29,3,1102,low_standard
375000.0,2014-11-21,3,18500,low_standard
375000.0,2014-11-20,3,10574,low_standard
375000.0,2014-10-08,5,8410,low_standard
375000.0,2015-01-21,4,5240,low_standard
375000.0,2014-05-08,6,5793,low_standard
375000.0,2015-01-08,5,14858,low_standard
375000.0,2015-04-27,4,4600,low_standard
375000.0,2014-12-19,3,7740,low_standard
375000.0,2015-04-20,3,7425,low_standard
375000.0,2015-05-04,2,5120,low_standard
375000.0,2015-04-21,4,18450,low_standard
375000.0,2014-08-27,1,5250,low_standard
375000.0,2014-11-19,3,2042,low_standard
375000.0,2014-07-30,4,9225,low_standard
375000.0,2014-06-05,3,8106,low_standard
375000.0,2015-02-27,2,81892,low_standard
375000.0,2015-04-17,3,13598,low_standard
375000.0,2014-09-02,3,1064,low_standard
375000.0,2014-08-28,5,9360,low_standard
375000.0,2015-04-30,3,8885,low_standard
375000.0,2014-05-13,3,9486,low_standard
375000.0,2014-12-03,4,2410,low_standard
375000.0,2014-08-22,4,9822,low_standard
375000.0,2014-05-27,3,8775,low_standard
